Column 1,onwind,solar,state_id_fips,utc_datetime,demand_mwh,scaled_demand_mwh
2011/02/21 16:00:00,0.047,0.392,8,20110221T16,7841.1,6535.8
2011/02/21 17:00:00,0.061,0.593,8,20110221T17,7899,6584
2011/02/21 18:00:00,0.068,0.739,8,20110221T18,7802.4,6503.5
2011/02/21 19:00:00,0.07,0.806,8,20110221T19,7707.2,6424.2
2011/02/21 20:00:00,0.067,0.812,8,20110221T20,7613.1,6345.8
2011/02/21 21:00:00,0.059,0.769,8,20110221T21,7493.5,6246
2011/02/21 22:00:00,0.037,0.659,8,20110221T22,7399.5,6167.7
2011/02/21 23:00:00,0.033,0.503,8,20110221T23,7521.1,6269
2011/02/22 00:00:00,0.05,0.318,8,20110222T00,7923,6604.1
2011/02/22 01:00:00,0.201,0,8,20110222T01,8446,7040
2011/02/22 02:00:00,0.334,0,8,20110222T02,8367.4,6974.5
2011/02/22 03:00:00,0.393,0,8,20110222T03,8247,6874.1
2011/02/22 04:00:00,0.424,0,8,20110222T04,7842.7,6537.1
2011/02/22 05:00:00,0.437,0,8,20110222T05,7266.6,6056.9
2011/02/22 06:00:00,0.43,0,8,20110222T06,6857.7,5716.1
2011/02/22 07:00:00,0.4,0,8,20110222T07,6647.2,5540.6
2011/02/22 08:00:00,0.381,0,8,20110222T08,6539.2,5450.6
2011/02/22 09:00:00,0.355,0,8,20110222T09,6495.3,5414
2011/02/22 10:00:00,0.414,0,8,20110222T10,6544.9,5455.4
2011/02/22 11:00:00,0.382,0,8,20110222T11,6746.5,5623.4
2011/02/22 12:00:00,0.359,0,8,20110222T12,7067.3,5890.8
2011/02/22 13:00:00,0.322,0,8,20110222T13,7747.4,6457.7
2011/02/22 14:00:00,0.286,0.001,8,20110222T14,7927.4,6607.7
2011/02/22 15:00:00,0.204,0.15,8,20110222T15,7895.4,6581.1
2011/02/22 16:00:00,0.134,0.417,8,20110222T16,7802.2,6503.4
2011/02/22 17:00:00,0.134,0.622,8,20110222T17,7752.2,6461.7
2011/02/22 18:00:00,0.135,0.759,8,20110222T18,7700.7,6418.8
2011/02/22 19:00:00,0.141,0.833,8,20110222T19,7610.9,6343.9
2011/02/22 20:00:00,0.152,0.845,8,20110222T20,7536.5,6281.9
2011/02/22 21:00:00,0.181,0.8,8,20110222T21,7424.5,6188.5
2011/02/22 22:00:00,0.184,0.709,8,20110222T22,7441.2,6202.4
2011/02/22 23:00:00,0.207,0.559,8,20110222T23,7469.6,6226.1
2011/02/23 00:00:00,0.253,0.371,8,20110223T00,7836.8,6532.2
2011/02/23 01:00:00,0.368,0,8,20110223T01,8335.7,6948
2011/02/23 02:00:00,0.423,0,8,20110223T02,8301.4,6919.4
2011/02/23 03:00:00,0.481,0,8,20110223T03,8123.3,6771
2011/02/23 04:00:00,0.525,0,8,20110223T04,7725.4,6439.3
2011/02/23 05:00:00,0.546,0,8,20110223T05,7140.9,5952.2
2011/02/23 06:00:00,0.558,0,8,20110223T06,6747.4,5624.1
2011/02/23 07:00:00,0.556,0,8,20110223T07,6506.7,5423.5
2011/02/23 08:00:00,0.54,0,8,20110223T08,6380.8,5318.6
2011/02/23 09:00:00,0.488,0,8,20110223T09,6336.4,5281.6
2011/02/23 10:00:00,0.471,0,8,20110223T10,6370.8,5310.2
2011/02/23 11:00:00,0.406,0,8,20110223T11,6540.5,5451.7
2011/02/23 12:00:00,0.357,0,8,20110223T12,7035.5,5864.3
2011/02/23 13:00:00,0.304,0,8,20110223T13,7618.9,6350.6
2011/02/23 14:00:00,0.256,0.002,8,20110223T14,7771.2,6477.5
2011/02/23 15:00:00,0.168,0.158,8,20110223T15,7745.9,6456.4
2011/02/23 16:00:00,0.078,0.417,8,20110223T16,7705.1,6422.5
2011/02/23 17:00:00,0.109,0.617,8,20110223T17,7657.5,6382.7
2011/02/23 18:00:00,0.132,0.751,8,20110223T18,7583.7,6321.3
2011/02/23 19:00:00,0.127,0.813,8,20110223T19,7515.1,6264
2011/02/23 20:00:00,0.116,0.829,8,20110223T20,7443.6,6204.5
2011/02/23 21:00:00,0.108,0.787,8,20110223T21,7388.6,6158.6
2011/02/23 22:00:00,0.292,0.692,8,20110223T22,7384.7,6155.4
2011/02/23 23:00:00,0.42,0.531,8,20110223T23,7470.7,6227
2011/02/24 00:00:00,0.518,0.346,8,20110224T00,7837,6532.4
2011/02/24 01:00:00,0.61,0,8,20110224T01,8366.7,6973.9
2011/02/24 02:00:00,0.658,0,8,20110224T02,8290.9,6910.7
2011/02/24 03:00:00,0.677,0,8,20110224T03,8105,6755.8
2011/02/24 04:00:00,0.66,0,8,20110224T04,7702.1,6419.9
2011/02/24 05:00:00,0.587,0,8,20110224T05,7103.7,5921.1
2011/02/24 06:00:00,0.461,0,8,20110224T06,6665.6,5556
2011/02/24 07:00:00,0.356,0,8,20110224T07,6440.1,5368
2011/02/24 08:00:00,0.306,0,8,20110224T08,6315.1,5263.8
2011/02/24 09:00:00,0.274,0,8,20110224T09,6280,5234.6
2011/02/24 10:00:00,0.242,0,8,20110224T10,6359.8,5301.1
2011/02/24 11:00:00,0.195,0,8,20110224T11,6566.6,5473.4
2011/02/24 12:00:00,0.17,0,8,20110224T12,7023.1,5854
2011/02/24 13:00:00,0.141,0,8,20110224T13,7616.7,6348.8
2011/02/24 14:00:00,0.113,0,8,20110224T14,7813.6,6512.8
2011/02/24 15:00:00,0.11,0.106,8,20110224T15,7857.8,6549.7
2011/02/24 16:00:00,0.11,0.308,8,20110224T16,7839.8,6534.7
2011/02/24 17:00:00,0.103,0.519,8,20110224T17,7828.6,6525.4
2011/02/24 18:00:00,0.097,0.637,8,20110224T18,7821,6519
2011/02/24 19:00:00,0.101,0.701,8,20110224T19,7715.9,6431.5
2011/02/24 20:00:00,0.107,0.714,8,20110224T20,7677.2,6399.2
2011/02/24 21:00:00,0.116,0.682,8,20110224T21,7616.7,6348.7
2011/02/24 22:00:00,0.138,0.588,8,20110224T22,7585.3,6322.5
2011/02/24 23:00:00,0.162,0.447,8,20110224T23,7715.4,6431
2011/02/25 00:00:00,0.174,0.272,8,20110225T00,8106.8,6757.2
2011/02/25 01:00:00,0.231,0,8,20110225T01,8585.7,7156.5
2011/02/25 02:00:00,0.251,0,8,20110225T02,8525,7105.9
2011/02/25 03:00:00,0.228,0,8,20110225T03,8390.5,6993.7
2011/02/25 04:00:00,0.189,0,8,20110225T04,8024,6688.3
2011/02/25 05:00:00,0.166,0,8,20110225T05,7429.2,6192.5
2011/02/25 06:00:00,0.157,0,8,20110225T06,7062.2,5886.5
2011/02/25 07:00:00,0.148,0,8,20110225T07,6800.7,5668.6
2011/02/25 08:00:00,0.13,0,8,20110225T08,6677.5,5565.9
2011/02/25 09:00:00,0.121,0,8,20110225T09,6635.1,5530.5
2011/02/25 10:00:00,0.158,0,8,20110225T10,6690.5,5576.8
2011/02/25 11:00:00,0.139,0,8,20110225T11,6854.4,5713.3
2011/02/25 12:00:00,0.117,0,8,20110225T12,7277.9,6066.3
2011/02/25 13:00:00,0.119,0,8,20110225T13,7856.6,6548.7
2011/02/25 14:00:00,0.14,0.001,8,20110225T14,8189.6,6826.3
2011/02/25 15:00:00,0.15,0.066,8,20110225T15,8355.9,6964.9
2011/02/25 16:00:00,0.147,0.189,8,20110225T16,8442,7036.7
2011/02/25 17:00:00,0.147,0.314,8,20110225T17,8507.9,7091.6
2011/02/25 18:00:00,0.156,0.425,8,20110225T18,8483.5,7071.3
2011/02/25 19:00:00,0.166,0.5,8,20110225T19,8407.1,7007.6
2011/02/25 20:00:00,0.185,0.52,8,20110225T20,8336.3,6948.6
2011/02/25 21:00:00,0.207,0.493,8,20110225T21,8282.2,6903.4
2011/02/25 22:00:00,0.14,0.447,8,20110225T22,8204.3,6838.5
2011/02/25 23:00:00,0.157,0.359,8,20110225T23,8228.9,6859.1
2011/02/26 00:00:00,0.218,0.219,8,20110226T00,8524.6,7105.5
2011/02/26 01:00:00,0.298,0,8,20110226T01,8839.8,7368.2
2011/02/26 02:00:00,0.326,0,8,20110226T02,8699.2,7251.1
2011/02/26 03:00:00,0.321,0,8,20110226T03,8459,7050.8
2011/02/26 04:00:00,0.341,0,8,20110226T04,8110.1,6760
2011/02/26 05:00:00,0.416,0,8,20110226T05,7612.8,6345.5
2011/02/26 06:00:00,0.497,0,8,20110226T06,7276.5,6065.2
2011/02/26 07:00:00,0.537,0,8,20110226T07,6945.5,5789.2
2011/02/26 08:00:00,0.56,0,8,20110226T08,6763.9,5637.9
2011/02/26 09:00:00,0.559,0,8,20110226T09,6685.4,5572.5
2011/02/26 10:00:00,0.491,0,8,20110226T10,6679.7,5567.7
2011/02/26 11:00:00,0.471,0,8,20110226T11,6715.2,5597.3
2011/02/26 12:00:00,0.447,0,8,20110226T12,6882.8,5737
2011/02/26 13:00:00,0.441,0,8,20110226T13,6974,5813
2011/02/26 14:00:00,0.466,0.003,8,20110226T14,7158.3,5966.7
2011/02/26 15:00:00,0.429,0.104,8,20110226T15,7392.6,6162
2011/02/26 16:00:00,0.357,0.277,8,20110226T16,7464.4,6221.8
2011/02/26 17:00:00,0.429,0.435,8,20110226T17,7466.5,6223.6
2011/02/26 18:00:00,0.526,0.564,8,20110226T18,7399.1,6167.4
2011/02/26 19:00:00,0.599,0.674,8,20110226T19,7274.1,6063.2
2011/02/26 20:00:00,0.619,0.673,8,20110226T20,7095.5,5914.3
2011/02/26 21:00:00,0.624,0.627,8,20110226T21,6991.2,5827.3
2011/02/26 22:00:00,0.578,0.535,8,20110226T22,6941.5,5786
2011/02/26 23:00:00,0.508,0.421,8,20110226T23,7042.4,5870.1
2011/02/27 00:00:00,0.465,0.255,8,20110227T00,7364.7,6138.7
2011/02/27 01:00:00,0.507,0,8,20110227T01,7876.4,6565.2
2011/02/27 02:00:00,0.521,0,8,20110227T02,7837.9,6533.1
2011/02/27 03:00:00,0.513,0,8,20110227T03,7668,6391.5
2011/02/27 04:00:00,0.497,0,8,20110227T04,7436.4,6198.5
2011/02/27 05:00:00,0.498,0,8,20110227T05,7010.5,5843.4
2011/02/27 06:00:00,0.497,0,8,20110227T06,6604.2,5504.8
2011/02/27 07:00:00,0.514,0,8,20110227T07,6455.1,5380.5
2011/02/27 08:00:00,0.526,0,8,20110227T08,6301.1,5252.1
2011/02/27 09:00:00,0.506,0,8,20110227T09,6230.1,5193
2011/02/27 10:00:00,0.394,0,8,20110227T10,6193.9,5162.8
2011/02/27 11:00:00,0.351,0,8,20110227T11,6265.6,5222.6
2011/02/27 12:00:00,0.341,0,8,20110227T12,6407.1,5340.5
2011/02/27 13:00:00,0.308,0,8,20110227T13,6475.1,5397.2
2011/02/27 14:00:00,0.282,0.004,8,20110227T14,6558.3,5466.5
2011/02/27 15:00:00,0.239,0.153,8,20110227T15,6780.9,5652.1
2011/02/27 16:00:00,0.124,0.37,8,20110227T16,6981,5818.9
2011/02/27 17:00:00,0.183,0.514,8,20110227T17,7103.6,5921
2011/02/27 18:00:00,0.263,0.563,8,20110227T18,7186.8,5990.4
2011/02/27 19:00:00,0.333,0.649,8,20110227T19,7202.1,6003.2
2011/02/27 20:00:00,0.382,0.6,8,20110227T20,7113.4,5929.2
2011/02/27 21:00:00,0.404,0.545,8,20110227T21,7013.1,5845.7
2011/02/27 22:00:00,0.445,0.464,8,20110227T22,7032.7,5862
2011/02/27 23:00:00,0.459,0.386,8,20110227T23,7212.4,6011.7
2011/02/28 00:00:00,0.477,0.238,8,20110228T00,7628.8,6358.8
2011/02/28 01:00:00,0.524,0,8,20110228T01,8104.3,6755.2
2011/02/28 02:00:00,0.553,0,8,20110228T02,8095.3,6747.7
2011/02/28 03:00:00,0.501,0,8,20110228T03,7933.1,6612.5
2011/02/28 04:00:00,0.404,0,8,20110228T04,7577.7,6316.2
2011/02/28 05:00:00,0.287,0,8,20110228T05,7082.6,5903.5
2011/02/28 06:00:00,0.177,0,8,20110228T06,6738,5616.3
2011/02/28 07:00:00,0.11,0,8,20110228T07,6474.4,5396.6
2011/02/28 08:00:00,0.074,0,8,20110228T08,6390.7,5326.8
2011/02/28 09:00:00,0.072,0,8,20110228T09,6364.3,5304.9
2011/02/28 10:00:00,0.103,0,8,20110228T10,6372.3,5311.5
2011/02/28 11:00:00,0.167,0,8,20110228T11,6632.4,5528.3
2011/02/28 12:00:00,0.227,0,8,20110228T12,7115.4,5930.9
2011/02/28 13:00:00,0.273,0,8,20110228T13,7642.7,6370.4
2011/02/28 14:00:00,0.324,0.005,8,20110228T14,7814.1,6513.3
2011/02/28 15:00:00,0.294,0.176,8,20110228T15,7802.4,6503.5
2011/02/28 16:00:00,0.192,0.425,8,20110228T16,7811.4,6511
2011/02/28 17:00:00,0.224,0.623,8,20110228T17,7771.1,6477.4
2011/02/28 18:00:00,0.301,0.757,8,20110228T18,7686.6,6407
2011/02/28 19:00:00,0.383,0.833,8,20110228T19,7631.4,6361
2011/02/28 20:00:00,0.458,0.844,8,20110228T20,7533.4,6279.3
2011/02/28 21:00:00,0.501,0.794,8,20110228T21,7452.7,6212
2011/02/28 22:00:00,0.486,0.7,8,20110228T22,7397.8,6166.3
2011/02/28 23:00:00,0.478,0.551,8,20110228T23,7426.1,6189.9
2011/03/01 00:00:00,0.484,0.359,8,20110301T00,7642.9,6370.6
2011/03/01 01:00:00,0.547,0.001,8,20110301T01,8159.5,6801.2
2011/03/01 02:00:00,0.594,0,8,20110301T02,8124.2,6771.7
2011/03/01 03:00:00,0.608,0,8,20110301T03,7932.2,6611.7
2011/03/01 04:00:00,0.613,0,8,20110301T04,7520.4,6268.5
2011/03/01 05:00:00,0.611,0,8,20110301T05,6921.8,5769.5
2011/03/01 06:00:00,0.597,0,8,20110301T06,6502.8,5420.2
2011/03/01 07:00:00,0.566,0,8,20110301T07,6276.4,5231.6
2011/03/01 08:00:00,0.512,0,8,20110301T08,6190.6,5160
2011/03/01 09:00:00,0.446,0,8,20110301T09,6139.6,5117.5
2011/03/01 10:00:00,0.405,0,8,20110301T10,6179.1,5150.5
2011/03/01 11:00:00,0.346,0,8,20110301T11,6381.5,5319.2
2011/03/01 12:00:00,0.289,0,8,20110301T12,6804.7,5671.9
2011/03/01 13:00:00,0.24,0,8,20110301T13,7374.4,6146.8
2011/03/01 14:00:00,0.195,0.004,8,20110301T14,7541.1,6285.7
2011/03/01 15:00:00,0.133,0.173,8,20110301T15,7511.3,6260.9
2011/03/01 16:00:00,0.066,0.431,8,20110301T16,7467,6224
2011/03/01 17:00:00,0.052,0.627,8,20110301T17,7442.3,6203.4
2011/03/01 18:00:00,0.069,0.751,8,20110301T18,7401.8,6169.6
2011/03/01 19:00:00,0.078,0.82,8,20110301T19,7338.8,6117.1
2011/03/01 20:00:00,0.081,0.819,8,20110301T20,7321.4,6102.6
2011/03/01 21:00:00,0.082,0.766,8,20110301T21,7265.6,6056.1
2011/03/01 22:00:00,0.17,0.678,8,20110301T22,7237,6032.2
2011/03/01 23:00:00,0.208,0.531,8,20110301T23,7271.8,6061.2
2011/03/02 00:00:00,0.245,0.329,8,20110302T00,7492,6244.8
2011/03/02 01:00:00,0.384,0.002,8,20110302T01,7977.3,6649.3
2011/03/02 02:00:00,0.501,0,8,20110302T02,7962.3,6636.8
2011/03/02 03:00:00,0.543,0,8,20110302T03,7795.8,6498.1
2011/03/02 04:00:00,0.522,0,8,20110302T04,7448.6,6208.6
2011/03/02 05:00:00,0.47,0,8,20110302T05,6843.8,5704.5
2011/03/02 06:00:00,0.407,0,8,20110302T06,6485.4,5405.8
2011/03/02 07:00:00,0.37,0,8,20110302T07,6295.9,5247.8
2011/03/02 08:00:00,0.348,0,8,20110302T08,6189.5,5159.2
2011/03/02 09:00:00,0.316,0,8,20110302T09,6156.7,5131.8
2011/03/02 10:00:00,0.306,0,8,20110302T10,6213.1,5178.8
2011/03/02 11:00:00,0.205,0,8,20110302T11,6349.8,5292.7
2011/03/02 12:00:00,0.174,0,8,20110302T12,6828.5,5691.7
2011/03/02 13:00:00,0.171,0,8,20110302T13,7402.2,6169.9
2011/03/02 14:00:00,0.15,0.006,8,20110302T14,7617.3,6349.2
2011/03/02 15:00:00,0.094,0.179,8,20110302T15,7631.5,6361
2011/03/02 16:00:00,0.074,0.424,8,20110302T16,7587,6324
2011/03/02 17:00:00,0.07,0.621,8,20110302T17,7537.2,6282.5
2011/03/02 18:00:00,0.079,0.75,8,20110302T18,7494.6,6247
2011/03/02 19:00:00,0.09,0.811,8,20110302T19,7380.8,6152.2
2011/03/02 20:00:00,0.1,0.818,8,20110302T20,7386.1,6156.6
2011/03/02 21:00:00,0.112,0.761,8,20110302T21,7333.9,6113
2011/03/02 22:00:00,0.182,0.645,8,20110302T22,7310,6093.1
2011/03/02 23:00:00,0.266,0.477,8,20110302T23,7361.9,6136.4
2011/03/03 00:00:00,0.33,0.262,8,20110303T00,7614.7,6347.1
2011/03/03 01:00:00,0.442,0.004,8,20110303T01,8105.2,6755.9
2011/03/03 02:00:00,0.484,0,8,20110303T02,8042,6703.2
2011/03/03 03:00:00,0.474,0,8,20110303T03,7870.1,6560
2011/03/03 04:00:00,0.44,0,8,20110303T04,7453.3,6212.5
2011/03/03 05:00:00,0.401,0,8,20110303T05,6872.4,5728.4
2011/03/03 06:00:00,0.351,0,8,20110303T06,6506.4,5423.3
2011/03/03 07:00:00,0.278,0,8,20110303T07,6232.9,5195.3
2011/03/03 08:00:00,0.213,0,8,20110303T08,6103.6,5087.5
2011/03/03 09:00:00,0.179,0,8,20110303T09,5985.8,4989.3
2011/03/03 10:00:00,0.193,0,8,20110303T10,6081.3,5069
2011/03/03 11:00:00,0.2,0,8,20110303T11,6241.8,5202.7
2011/03/03 12:00:00,0.201,0,8,20110303T12,6689.1,5575.6
2011/03/03 13:00:00,0.199,0,8,20110303T13,7211.7,6011.2
2011/03/03 14:00:00,0.195,0.007,8,20110303T14,7375.6,6147.7
2011/03/03 15:00:00,0.157,0.177,8,20110303T15,7423.8,6188
2011/03/03 16:00:00,0.071,0.408,8,20110303T16,7443.1,6204
2011/03/03 17:00:00,0.06,0.582,8,20110303T17,7420.2,6185
2011/03/03 18:00:00,0.073,0.695,8,20110303T18,7472.6,6228.7
2011/03/03 19:00:00,0.087,0.73,8,20110303T19,7425.2,6189.1
2011/03/03 20:00:00,0.094,0.733,8,20110303T20,7380.5,6151.9
2011/03/03 21:00:00,0.102,0.657,8,20110303T21,7340.6,6118.6
2011/03/03 22:00:00,0.14,0.561,8,20110303T22,7340.8,6118.8
2011/03/03 23:00:00,0.199,0.41,8,20110303T23,7383.5,6154.4
2011/03/04 00:00:00,0.279,0.256,8,20110304T00,7609.2,6342.5
2011/03/04 01:00:00,0.449,0.014,8,20110304T01,8069.9,6726.5
2011/03/04 02:00:00,0.506,0,8,20110304T02,8005.2,6672.6
2011/03/04 03:00:00,0.474,0,8,20110304T03,7823.1,6520.8
2011/03/04 04:00:00,0.425,0,8,20110304T04,7436.2,6198.3
2011/03/04 05:00:00,0.399,0,8,20110304T05,6841.4,5702.5
2011/03/04 06:00:00,0.414,0,8,20110304T06,6426.2,5356.4
2011/03/04 07:00:00,0.383,0,8,20110304T07,6195.3,5164
2011/03/04 08:00:00,0.319,0,8,20110304T08,6064.8,5055.2
2011/03/04 09:00:00,0.287,0,8,20110304T09,5995.3,4997.3
2011/03/04 10:00:00,0.304,0,8,20110304T10,6002.8,5003.5
2011/03/04 11:00:00,0.3,0,8,20110304T11,6181.5,5152.4
2011/03/04 12:00:00,0.299,0,8,20110304T12,6586.7,5490.2
2011/03/04 13:00:00,0.268,0,8,20110304T13,7133.3,5945.8
2011/03/04 14:00:00,0.227,0.005,8,20110304T14,7374.6,6146.9
2011/03/04 15:00:00,0.155,0.125,8,20110304T15,7476.2,6231.6
2011/03/04 16:00:00,0.159,0.322,8,20110304T16,7552.9,6295.5
2011/03/04 17:00:00,0.18,0.472,8,20110304T17,7572.3,6311.7
2011/03/04 18:00:00,0.24,0.592,8,20110304T18,7582.5,6320.3
2011/03/04 19:00:00,0.342,0.67,8,20110304T19,7554.3,6296.7
2011/03/04 20:00:00,0.407,0.65,8,20110304T20,7494.6,6247
2011/03/04 21:00:00,0.46,0.629,8,20110304T21,7394.2,6163.2
2011/03/04 22:00:00,0.468,0.516,8,20110304T22,7411.9,6178
2011/03/04 23:00:00,0.462,0.413,8,20110304T23,7466.4,6223.5
2011/03/05 00:00:00,0.4,0.249,8,20110305T00,7664.7,6388.7
2011/03/05 01:00:00,0.288,0.028,8,20110305T01,8096.2,6748.4
2011/03/05 02:00:00,0.22,0,8,20110305T02,8011.7,6678
2011/03/05 03:00:00,0.205,0,8,20110305T03,7832.8,6528.9
2011/03/05 04:00:00,0.173,0,8,20110305T04,7556,6298.2
2011/03/05 05:00:00,0.124,0,8,20110305T05,7131,5943.9
2011/03/05 06:00:00,0.089,0,8,20110305T06,6810.4,5676.7
2011/03/05 07:00:00,0.072,0,8,20110305T07,6553.5,5462.6
2011/03/05 08:00:00,0.075,0,8,20110305T08,6415.6,5347.6
2011/03/05 09:00:00,0.085,0,8,20110305T09,6372.2,5311.4
2011/03/05 10:00:00,0.07,0,8,20110305T10,6365,5305.4
2011/03/05 11:00:00,0.078,0,8,20110305T11,6455.6,5380.9
2011/03/05 12:00:00,0.098,0,8,20110305T12,6610.2,5509.8
2011/03/05 13:00:00,0.139,0,8,20110305T13,6751.1,5627.2
2011/03/05 14:00:00,0.165,0.011,8,20110305T14,6918.4,5766.7
2011/03/05 15:00:00,0.098,0.19,8,20110305T15,7159.4,5967.5
2011/03/05 16:00:00,0.05,0.415,8,20110305T16,7309,6092.3
2011/03/05 17:00:00,0.053,0.593,8,20110305T17,7343.5,6121
2011/03/05 18:00:00,0.074,0.681,8,20110305T18,7301.4,6085.9
2011/03/05 19:00:00,0.121,0.725,8,20110305T19,7128.2,5941.5
2011/03/05 20:00:00,0.173,0.711,8,20110305T20,6948.4,5791.7
2011/03/05 21:00:00,0.221,0.639,8,20110305T21,6909.6,5759.4
2011/03/05 22:00:00,0.245,0.526,8,20110305T22,6921,5768.9
2011/03/05 23:00:00,0.289,0.369,8,20110305T23,7001.5,5835.9
2011/03/06 00:00:00,0.3,0.196,8,20110306T00,7382.7,6153.7
2011/03/06 01:00:00,0.333,0.015,8,20110306T01,7817.6,6516.2
2011/03/06 02:00:00,0.424,0,8,20110306T02,7746,6456.5
2011/03/06 03:00:00,0.452,0,8,20110306T03,7559.5,6301.1
2011/03/06 04:00:00,0.453,0,8,20110306T04,7314.1,6096.6
2011/03/06 05:00:00,0.429,0,8,20110306T05,6860.2,5718.2
2011/03/06 06:00:00,0.405,0,8,20110306T06,6507.4,5424.1
2011/03/06 07:00:00,0.379,0,8,20110306T07,6259,5217.1
2011/03/06 08:00:00,0.352,0,8,20110306T08,6089.3,5075.6
2011/03/06 09:00:00,0.325,0,8,20110306T09,6067.5,5057.4
2011/03/06 10:00:00,0.275,0,8,20110306T10,6050,5042.8
2011/03/06 11:00:00,0.224,0,8,20110306T11,6122.5,5103.3
2011/03/06 12:00:00,0.177,0,8,20110306T12,6274.1,5229.7
2011/03/06 13:00:00,0.126,0,8,20110306T13,6313.8,5262.8
2011/03/06 14:00:00,0.087,0.008,8,20110306T14,6482.2,5403.1
2011/03/06 15:00:00,0.046,0.141,8,20110306T15,6696.4,5581.6
2011/03/06 16:00:00,0.015,0.319,8,20110306T16,6901,5752.2
2011/03/06 17:00:00,0.018,0.469,8,20110306T17,6948.8,5792
2011/03/06 18:00:00,0.036,0.548,8,20110306T18,7006.7,5840.3
2011/03/06 19:00:00,0.067,0.466,8,20110306T19,7036.2,5864.8
2011/03/06 20:00:00,0.11,0.42,8,20110306T20,7007.1,5840.6
2011/03/06 21:00:00,0.149,0.381,8,20110306T21,6987.6,5824.4
2011/03/06 22:00:00,0.114,0.277,8,20110306T22,7066,5889.7
2011/03/06 23:00:00,0.201,0.167,8,20110306T23,7285.5,6072.7
2011/03/07 00:00:00,0.279,0.081,8,20110307T00,7713.4,6429.3
2011/03/07 01:00:00,0.38,0.008,8,20110307T01,8131.7,6778
2011/03/07 02:00:00,0.471,0,8,20110307T02,8056.8,6715.6
2011/03/07 03:00:00,0.485,0,8,20110307T03,7864,6554.8
2011/03/07 04:00:00,0.421,0,8,20110307T04,7456.4,6215.1
2011/03/07 05:00:00,0.376,0,8,20110307T05,6918.5,5766.8
2011/03/07 06:00:00,0.349,0,8,20110307T06,6558.8,5467
2011/03/07 07:00:00,0.337,0,8,20110307T07,6325.8,5272.8
2011/03/07 08:00:00,0.345,0,8,20110307T08,6177.8,5149.4
2011/03/07 09:00:00,0.343,0,8,20110307T09,6172,5144.5
2011/03/07 10:00:00,0.411,0,8,20110307T10,6261,5218.7
2011/03/07 11:00:00,0.392,0,8,20110307T11,6488.5,5408.3
2011/03/07 12:00:00,0.358,0,8,20110307T12,6943,5787.2
2011/03/07 13:00:00,0.334,0,8,20110307T13,7514.6,6263.6
2011/03/07 14:00:00,0.32,0.006,8,20110307T14,7863.3,6554.3
2011/03/07 15:00:00,0.297,0.117,8,20110307T15,8025.3,6689.4
2011/03/07 16:00:00,0.258,0.291,8,20110307T16,8131.2,6777.6
2011/03/07 17:00:00,0.195,0.439,8,20110307T17,8193.8,6829.8
2011/03/07 18:00:00,0.133,0.516,8,20110307T18,8230.5,6860.4
2011/03/07 19:00:00,0.091,0.54,8,20110307T19,8204.7,6838.9
2011/03/07 20:00:00,0.069,0.541,8,20110307T20,8193.2,6829.3
2011/03/07 21:00:00,0.074,0.496,8,20110307T21,8192.1,6828.3
2011/03/07 22:00:00,0.078,0.392,8,20110307T22,8209.3,6842.7
2011/03/07 23:00:00,0.082,0.257,8,20110307T23,8289.7,6909.7
2011/03/08 00:00:00,0.111,0.126,8,20110308T00,8638.3,7200.3
2011/03/08 01:00:00,0.122,0.012,8,20110308T01,8937.2,7449.4
2011/03/08 02:00:00,0.128,0,8,20110308T02,8742,7286.7
2011/03/08 03:00:00,0.134,0,8,20110308T03,8489.7,7076.4
2011/03/08 04:00:00,0.13,0,8,20110308T04,8074.4,6730.2
2011/03/08 05:00:00,0.137,0,8,20110308T05,7436.5,6198.5
2011/03/08 06:00:00,0.131,0,8,20110308T06,7011.6,5844.4
2011/03/08 07:00:00,0.128,0,8,20110308T07,6729.5,5609.3
2011/03/08 08:00:00,0.12,0,8,20110308T08,6581.2,5485.6
2011/03/08 09:00:00,0.105,0,8,20110308T09,6521.2,5435.6
2011/03/08 10:00:00,0.06,0,8,20110308T10,6552.3,5461.5
2011/03/08 11:00:00,0.046,0,8,20110308T11,6768.4,5641.7
2011/03/08 12:00:00,0.041,0,8,20110308T12,7185.8,5989.5
2011/03/08 13:00:00,0.035,0,8,20110308T13,7748.6,6458.7
2011/03/08 14:00:00,0.029,0.003,8,20110308T14,8041.5,6702.8
2011/03/08 15:00:00,0.026,0.078,8,20110308T15,8153.9,6796.5
2011/03/08 16:00:00,0.036,0.226,8,20110308T16,8214.1,6846.7
2011/03/08 17:00:00,0.067,0.377,8,20110308T17,8236.7,6865.6
2011/03/08 18:00:00,0.123,0.508,8,20110308T18,8148.2,6791.8
2011/03/08 19:00:00,0.199,0.641,8,20110308T19,7955,6630.7
2011/03/08 20:00:00,0.262,0.659,8,20110308T20,7903.3,6587.7
2011/03/08 21:00:00,0.32,0.634,8,20110308T21,7823.7,6521.3
2011/03/08 22:00:00,0.289,0.582,8,20110308T22,7747.6,6457.8
2011/03/08 23:00:00,0.301,0.45,8,20110308T23,7805.2,6505.8
2011/03/09 00:00:00,0.263,0.292,8,20110309T00,8010.6,6677.1
2011/03/09 01:00:00,0.203,0.056,8,20110309T01,8538.3,7116.9
2011/03/09 02:00:00,0.175,0,8,20110309T02,8558.1,7133.4
