Column 1,onwind,solar,state_id_fips,utc_datetime,Year,demand_mwh,scaled_demand_mwh
2011-06-24T07:00:00,0.302,0,6,20110624T07,2011,34921.8,29802.4
2011-06-24T08:00:00,0.277,0,6,20110624T08,2011,32717.7,27921.4
2011-06-24T09:00:00,0.262,0,6,20110624T09,2011,31020.7,26473.2
2011-06-24T10:00:00,0.199,0,6,20110624T10,2011,30095.7,25683.8
2011-06-24T11:00:00,0.192,0,6,20110624T11,2011,29640.3,25295.2
2011-06-24T12:00:00,0.192,0,6,20110624T12,2011,30019.2,25618.5
2011-06-24T13:00:00,0.186,0,6,20110624T13,2011,31248,26667.2
2011-06-24T14:00:00,0.173,0.023,6,20110624T14,2011,32260.4,27531.2
2011-06-24T15:00:00,0.149,0.15,6,20110624T15,2011,34665.4,29583.6
2011-06-24T16:00:00,0.158,0.316,6,20110624T16,2011,37091.9,31654.4
2011-06-24T17:00:00,0.177,0.465,6,20110624T17,2011,39091.9,33361.2
2011-06-24T18:00:00,0.199,0.582,6,20110624T18,2011,40792.5,34812.5
2011-06-24T19:00:00,0.225,0.658,6,20110624T19,2011,42011.6,35852.8
2011-06-24T20:00:00,0.264,0.693,6,20110624T20,2011,42749,36482.1
2011-06-24T21:00:00,0.301,0.682,6,20110624T21,2011,43761.7,37346.4
2011-06-24T22:00:00,0.308,0.637,6,20110624T22,2011,44627.1,38084.9
2011-06-24T23:00:00,0.335,0.548,6,20110624T23,2011,45197.5,38571.8
2011-06-25T00:00:00,0.36,0.417,6,20110625T00,2011,45315.7,38672.6
2011-06-25T01:00:00,0.375,0.245,6,20110625T01,2011,44587.3,38051
2011-06-25T02:00:00,0.375,0.061,6,20110625T02,2011,43210.7,36876.2
2011-06-25T03:00:00,0.368,0.014,6,20110625T03,2011,41882.3,35742.6
2011-06-25T04:00:00,0.367,0,6,20110625T04,2011,41453.1,35376.3
2011-06-25T05:00:00,0.345,0,6,20110625T05,2011,40387.8,34467.1
2011-06-25T06:00:00,0.318,0,6,20110625T06,2011,37561.9,32055.5
2011-06-25T07:00:00,0.299,0,6,20110625T07,2011,34586,29515.8
2011-06-25T08:00:00,0.283,0,6,20110625T08,2011,32303.6,27568.1
2011-06-25T09:00:00,0.264,0,6,20110625T09,2011,30800.5,26285.3
2011-06-25T10:00:00,0.194,0,6,20110625T10,2011,29595.4,25256.8
2011-06-25T11:00:00,0.173,0,6,20110625T11,2011,28933.8,24692.3
2011-06-25T12:00:00,0.164,0,6,20110625T12,2011,28839.3,24611.6
2011-06-25T13:00:00,0.151,0,6,20110625T13,2011,29109.8,24842.4
2011-06-25T14:00:00,0.14,0.023,6,20110625T14,2011,29505.6,25180.2
2011-06-25T15:00:00,0.124,0.148,6,20110625T15,2011,31212.1,26636.5
2011-06-25T16:00:00,0.121,0.313,6,20110625T16,2011,33093,28241.7
2011-06-25T17:00:00,0.138,0.463,6,20110625T17,2011,35004.1,29872.7
2011-06-25T18:00:00,0.176,0.581,6,20110625T18,2011,36817,31419.8
2011-06-25T19:00:00,0.211,0.65,6,20110625T19,2011,38162,32567.6
2011-06-25T20:00:00,0.246,0.681,6,20110625T20,2011,39087.1,33357.1
2011-06-25T21:00:00,0.285,0.671,6,20110625T21,2011,39973.7,34113.7
2011-06-25T22:00:00,0.278,0.626,6,20110625T22,2011,40608.3,34655.3
2011-06-25T23:00:00,0.32,0.538,6,20110625T23,2011,41240.1,35194.5
2011-06-26T00:00:00,0.359,0.411,6,20110626T00,2011,41579.8,35484.4
2011-06-26T01:00:00,0.381,0.241,6,20110626T01,2011,41436.6,35362.2
2011-06-26T02:00:00,0.383,0.061,6,20110626T02,2011,40819.8,34835.8
2011-06-26T03:00:00,0.375,0.014,6,20110626T03,2011,39798.7,33964.4
2011-06-26T04:00:00,0.379,0,6,20110626T04,2011,39552.1,33753.9
2011-06-26T05:00:00,0.361,0,6,20110626T05,2011,38799.6,33111.8
2011-06-26T06:00:00,0.337,0,6,20110626T06,2011,36105.3,30812.5
2011-06-26T07:00:00,0.315,0,6,20110626T07,2011,33297.9,28416.6
2011-06-26T08:00:00,0.298,0,6,20110626T08,2011,31321.4,26729.8
2011-06-26T09:00:00,0.283,0,6,20110626T09,2011,29886.3,25505.1
2011-06-26T10:00:00,0.206,0,6,20110626T10,2011,28619.1,24423.7
2011-06-26T11:00:00,0.195,0,6,20110626T11,2011,27945.2,23848.5
2011-06-26T12:00:00,0.191,0,6,20110626T12,2011,28082.7,23965.9
2011-06-26T13:00:00,0.182,0,6,20110626T13,2011,28020.7,23913
2011-06-26T14:00:00,0.162,0.022,6,20110626T14,2011,27742.8,23675.8
2011-06-26T15:00:00,0.139,0.148,6,20110626T15,2011,29075.1,24812.8
2011-06-26T16:00:00,0.139,0.313,6,20110626T16,2011,30807.3,26291.1
2011-06-26T17:00:00,0.152,0.463,6,20110626T17,2011,32461.8,27703.1
2011-06-26T18:00:00,0.172,0.58,6,20110626T18,2011,34202.1,29188.2
2011-06-26T19:00:00,0.192,0.655,6,20110626T19,2011,35796.9,30549.3
2011-06-26T20:00:00,0.213,0.689,6,20110626T20,2011,36941.7,31526.2
2011-06-26T21:00:00,0.233,0.678,6,20110626T21,2011,38206.5,32605.6
2011-06-26T22:00:00,0.204,0.63,6,20110626T22,2011,39488.3,33699.5
2011-06-26T23:00:00,0.224,0.539,6,20110626T23,2011,40700.9,34734.3
2011-06-27T00:00:00,0.252,0.408,6,20110627T00,2011,41702.7,35589.3
2011-06-27T01:00:00,0.269,0.24,6,20110627T01,2011,42266.8,36070.7
2011-06-27T02:00:00,0.273,0.06,6,20110627T02,2011,42152.2,35972.9
2011-06-27T03:00:00,0.269,0.014,6,20110627T03,2011,41324.7,35266.6
2011-06-27T04:00:00,0.27,0,6,20110627T04,2011,41149,35116.7
2011-06-27T05:00:00,0.256,0,6,20110627T05,2011,40122.1,34240.4
2011-06-27T06:00:00,0.239,0,6,20110627T06,2011,36927.3,31513.9
2011-06-27T07:00:00,0.223,0,6,20110627T07,2011,33433.2,28532
2011-06-27T08:00:00,0.216,0,6,20110627T08,2011,31211.7,26636.2
2011-06-27T09:00:00,0.205,0,6,20110627T09,2011,29900,25516.8
2011-06-27T10:00:00,0.155,0,6,20110627T10,2011,28889.9,24654.7
2011-06-27T11:00:00,0.155,0,6,20110627T11,2011,28544.4,24359.9
2011-06-27T12:00:00,0.157,0,6,20110627T12,2011,29136.5,24865.2
2011-06-27T13:00:00,0.153,0,6,20110627T13,2011,30484.9,26015.9
2011-06-27T14:00:00,0.135,0.022,6,20110627T14,2011,31995,27304.7
2011-06-27T15:00:00,0.112,0.145,6,20110627T15,2011,34796.2,29695.2
2011-06-27T16:00:00,0.103,0.308,6,20110627T16,2011,37517.5,32017.6
2011-06-27T17:00:00,0.106,0.457,6,20110627T17,2011,39994.5,34131.5
2011-06-27T18:00:00,0.122,0.572,6,20110627T18,2011,42229,36038.4
2011-06-27T19:00:00,0.144,0.647,6,20110627T19,2011,43968.4,37522.8
2011-06-27T20:00:00,0.174,0.678,6,20110627T20,2011,44966.1,38374.3
2011-06-27T21:00:00,0.214,0.667,6,20110627T21,2011,46278.3,39494.1
2011-06-27T22:00:00,0.195,0.618,6,20110627T22,2011,47465.1,40506.9
2011-06-27T23:00:00,0.225,0.527,6,20110627T23,2011,48286.2,41207.6
2011-06-28T00:00:00,0.256,0.398,6,20110628T00,2011,48487.6,41379.5
2011-06-28T01:00:00,0.271,0.234,6,20110628T01,2011,47842.7,40829.1
2011-06-28T02:00:00,0.278,0.062,6,20110628T02,2011,46422.6,39617.3
2011-06-28T03:00:00,0.254,0.018,6,20110628T03,2011,44846.4,38272.1
2011-06-28T04:00:00,0.242,0,6,20110628T04,2011,44220.5,37737.9
2011-06-28T05:00:00,0.223,0,6,20110628T05,2011,42636.8,36386.4
2011-06-28T06:00:00,0.206,0,6,20110628T06,2011,38949.2,33239.5
2011-06-28T07:00:00,0.196,0,6,20110628T07,2011,35144.3,29992.3
2011-06-28T08:00:00,0.192,0,6,20110628T08,2011,32672.5,27882.8
2011-06-28T09:00:00,0.18,0,6,20110628T09,2011,31105.4,26545.4
2011-06-28T10:00:00,0.131,0,6,20110628T10,2011,30101.4,25688.6
2011-06-28T11:00:00,0.119,0,6,20110628T11,2011,29890.2,25508.4
2011-06-28T12:00:00,0.12,0,6,20110628T12,2011,30333.6,25886.8
2011-06-28T13:00:00,0.113,0,6,20110628T13,2011,31661.9,27020.4
2011-06-28T14:00:00,0.095,0.021,6,20110628T14,2011,33165.8,28303.8
2011-06-28T15:00:00,0.082,0.12,6,20110628T15,2011,35684.9,30453.6
2011-06-28T16:00:00,0.084,0.245,6,20110628T16,2011,38201.2,32601
2011-06-28T17:00:00,0.112,0.359,6,20110628T17,2011,40263.8,34361.3
2011-06-28T18:00:00,0.138,0.448,6,20110628T18,2011,42138.3,35961
2011-06-28T19:00:00,0.174,0.485,6,20110628T19,2011,43413,37048.9
2011-06-28T20:00:00,0.207,0.492,6,20110628T20,2011,44064.4,37604.7
2011-06-28T21:00:00,0.242,0.499,6,20110628T21,2011,44786.9,38221.3
2011-06-28T22:00:00,0.192,0.457,6,20110628T22,2011,44999.5,38402.8
2011-06-28T23:00:00,0.22,0.414,6,20110628T23,2011,45213.4,38585.3
2011-06-29T00:00:00,0.242,0.311,6,20110629T00,2011,44854.6,38279.1
2011-06-29T01:00:00,0.254,0.173,6,20110629T01,2011,43837.7,37411.3
2011-06-29T02:00:00,0.245,0.05,6,20110629T02,2011,42536.4,36300.8
2011-06-29T03:00:00,0.21,0.012,6,20110629T03,2011,41685.1,35574.2
2011-06-29T04:00:00,0.196,0,6,20110629T04,2011,41742.8,35623.5
2011-06-29T05:00:00,0.179,0,6,20110629T05,2011,40477,34543.3
2011-06-29T06:00:00,0.165,0,6,20110629T06,2011,37102.9,31663.8
2011-06-29T07:00:00,0.151,0,6,20110629T07,2011,33867.9,28903
2011-06-29T08:00:00,0.142,0,6,20110629T08,2011,32191.6,27472.5
2011-06-29T09:00:00,0.132,0,6,20110629T09,2011,30678.5,26181.1
2011-06-29T10:00:00,0.109,0,6,20110629T10,2011,29751.1,25389.7
2011-06-29T11:00:00,0.099,0,6,20110629T11,2011,29451.7,25134.2
2011-06-29T12:00:00,0.1,0,6,20110629T12,2011,29947.8,25557.6
2011-06-29T13:00:00,0.104,0,6,20110629T13,2011,31325.6,26733.4
2011-06-29T14:00:00,0.103,0.017,6,20110629T14,2011,32558.7,27785.7
2011-06-29T15:00:00,0.109,0.104,6,20110629T15,2011,34779.2,29680.7
2011-06-29T16:00:00,0.139,0.219,6,20110629T16,2011,36773,31382.2
2011-06-29T17:00:00,0.172,0.337,6,20110629T17,2011,38415.2,32783.7
2011-06-29T18:00:00,0.207,0.428,6,20110629T18,2011,39943.3,34087.8
2011-06-29T19:00:00,0.235,0.518,6,20110629T19,2011,40887.5,34893.6
2011-06-29T20:00:00,0.269,0.54,6,20110629T20,2011,41086.3,35063.3
2011-06-29T21:00:00,0.306,0.564,6,20110629T21,2011,41651.9,35545.9
2011-06-29T22:00:00,0.315,0.529,6,20110629T22,2011,41828.8,35696.9
2011-06-29T23:00:00,0.341,0.469,6,20110629T23,2011,41950.2,35800.5
2011-06-30T00:00:00,0.388,0.36,6,20110630T00,2011,41762.7,35640.5
2011-06-30T01:00:00,0.427,0.224,6,20110630T01,2011,41045.8,35028.7
2011-06-30T02:00:00,0.434,0.065,6,20110630T02,2011,40068.3,34194.5
2011-06-30T03:00:00,0.411,0.015,6,20110630T03,2011,39439.8,33658.1
2011-06-30T04:00:00,0.4,0,6,20110630T04,2011,39854.7,34012.2
2011-06-30T05:00:00,0.375,0,6,20110630T05,2011,39346.7,33578.6
2011-06-30T06:00:00,0.339,0,6,20110630T06,2011,36360.6,31030.3
2011-06-30T07:00:00,0.286,0,6,20110630T07,2011,33240.1,28367.3
2011-06-30T08:00:00,0.236,0,6,20110630T08,2011,31233.5,26654.8
2011-06-30T09:00:00,0.204,0,6,20110630T09,2011,29825.4,25453.1
2011-06-30T10:00:00,0.188,0,6,20110630T10,2011,29104,24837.5
2011-06-30T11:00:00,0.169,0,6,20110630T11,2011,28660.7,24459.2
2011-06-30T12:00:00,0.152,0,6,20110630T12,2011,28673.2,24469.8
2011-06-30T13:00:00,0.135,0,6,20110630T13,2011,29830.1,25457.1
2011-06-30T14:00:00,0.121,0.021,6,20110630T14,2011,31517,26896.7
2011-06-30T15:00:00,0.109,0.142,6,20110630T15,2011,34330.1,29297.5
2011-06-30T16:00:00,0.106,0.303,6,20110630T16,2011,36689.1,31310.6
2011-06-30T17:00:00,0.116,0.453,6,20110630T17,2011,38601.9,32943
2011-06-30T18:00:00,0.136,0.572,6,20110630T18,2011,40468.6,34536.1
2011-06-30T19:00:00,0.166,0.651,6,20110630T19,2011,41419.6,35347.6
2011-06-30T20:00:00,0.197,0.692,6,20110630T20,2011,42448.7,36225.9
2011-06-30T21:00:00,0.23,0.683,6,20110630T21,2011,43438.7,37070.8
2011-06-30T22:00:00,0.225,0.636,6,20110630T22,2011,44468.3,37949.4
2011-06-30T23:00:00,0.247,0.547,6,20110630T23,2011,45194.5,38569.1
2011-07-01T00:00:00,0.266,0.416,6,20110701T00,2011,45477,38810.3
2011-07-01T01:00:00,0.273,0.246,6,20110701T01,2011,45039.9,38437.2
2011-07-01T02:00:00,0.267,0.062,6,20110701T02,2011,44055.1,37596.8
2011-07-01T03:00:00,0.267,0.014,6,20110701T03,2011,43024.7,36717.4
2011-07-01T04:00:00,0.267,0,6,20110701T04,2011,42847.5,36566.3
2011-07-01T05:00:00,0.257,0,6,20110701T05,2011,41863.5,35726.5
2011-07-01T06:00:00,0.238,0,6,20110701T06,2011,38615.6,32954.7
2011-07-01T07:00:00,0.223,0,6,20110701T07,2011,35126.7,29977.3
2011-07-01T08:00:00,0.21,0,6,20110701T08,2011,32954.4,28123.4
2011-07-01T09:00:00,0.201,0,6,20110701T09,2011,31160,26592
2011-07-01T10:00:00,0.185,0,6,20110701T10,2011,30412.2,25953.9
2011-07-01T11:00:00,0.172,0,6,20110701T11,2011,29956.8,25565.3
2011-07-01T12:00:00,0.16,0,6,20110701T12,2011,29937.7,25549
2011-07-01T13:00:00,0.154,0,6,20110701T13,2011,30446.6,25983.3
2011-07-01T14:00:00,0.145,0.02,6,20110701T14,2011,31884.6,27210.4
2011-07-01T15:00:00,0.125,0.144,6,20110701T15,2011,34906.3,29789.1
2011-07-01T16:00:00,0.115,0.307,6,20110701T16,2011,37702.6,32175.6
2011-07-01T17:00:00,0.113,0.456,6,20110701T17,2011,40292.7,34386
2011-07-01T18:00:00,0.118,0.573,6,20110701T18,2011,42774.3,36503.7
2011-07-01T19:00:00,0.134,0.649,6,20110701T19,2011,44638.4,38094.6
2011-07-01T20:00:00,0.159,0.683,6,20110701T20,2011,46337.1,39544.3
2011-07-01T21:00:00,0.192,0.672,6,20110701T21,2011,48157.2,41097.6
2011-07-01T22:00:00,0.186,0.625,6,20110701T22,2011,49780.2,42482.7
2011-07-01T23:00:00,0.199,0.538,6,20110701T23,2011,51034.1,43552.7
2011-07-02T00:00:00,0.211,0.409,6,20110702T00,2011,51696.5,44118
2011-07-02T01:00:00,0.22,0.243,6,20110702T01,2011,51243.2,43731.2
2011-07-02T02:00:00,0.225,0.061,6,20110702T02,2011,49650.7,42372.1
2011-07-02T03:00:00,0.235,0.014,6,20110702T03,2011,47627.5,40645.5
2011-07-02T04:00:00,0.239,0,6,20110702T04,2011,46475.5,39662.4
2011-07-02T05:00:00,0.23,0,6,20110702T05,2011,44811.9,38242.7
2011-07-02T06:00:00,0.216,0,6,20110702T06,2011,41385.3,35318.4
2011-07-02T07:00:00,0.207,0,6,20110702T07,2011,37684.9,32160.5
2011-07-02T08:00:00,0.195,0,6,20110702T08,2011,34386.3,29345.4
2011-07-02T09:00:00,0.181,0,6,20110702T09,2011,32574.9,27799.6
2011-07-02T10:00:00,0.139,0,6,20110702T10,2011,31361.7,26764.2
2011-07-02T11:00:00,0.126,0,6,20110702T11,2011,30593.9,26108.9
2011-07-02T12:00:00,0.128,0,6,20110702T12,2011,30459.3,25994.1
2011-07-02T13:00:00,0.13,0,6,20110702T13,2011,30432.5,25971.2
2011-07-02T14:00:00,0.125,0.02,6,20110702T14,2011,30596.5,26111.2
2011-07-02T15:00:00,0.116,0.141,6,20110702T15,2011,32215.5,27492.9
2011-07-02T16:00:00,0.114,0.301,6,20110702T16,2011,34355.1,29318.7
2011-07-02T17:00:00,0.117,0.45,6,20110702T17,2011,37405,31921.6
2011-07-02T18:00:00,0.123,0.565,6,20110702T18,2011,40031.9,34163.4
2011-07-02T19:00:00,0.136,0.639,6,20110702T19,2011,42537.8,36302
2011-07-02T20:00:00,0.157,0.673,6,20110702T20,2011,44800.5,38233
2011-07-02T21:00:00,0.182,0.664,6,20110702T21,2011,46626.9,39791.6
2011-07-02T22:00:00,0.185,0.616,6,20110702T22,2011,48356.6,41267.8
2011-07-02T23:00:00,0.199,0.531,6,20110702T23,2011,49628.8,42353.5
2011-07-03T00:00:00,0.22,0.406,6,20110703T00,2011,50479.8,43079.7
2011-07-03T01:00:00,0.235,0.241,6,20110703T01,2011,50376.7,42991.7
2011-07-03T02:00:00,0.248,0.061,6,20110703T02,2011,49320.2,42090.1
2011-07-03T03:00:00,0.263,0.013,6,20110703T03,2011,47633.6,40650.7
2011-07-03T04:00:00,0.268,0,6,20110703T04,2011,46398.2,39596.4
2011-07-03T05:00:00,0.256,0,6,20110703T05,2011,44845.7,38271.5
2011-07-03T06:00:00,0.241,0,6,20110703T06,2011,41434,35359.9
2011-07-03T07:00:00,0.227,0,6,20110703T07,2011,37813.4,32270.1
2011-07-03T08:00:00,0.216,0,6,20110703T08,2011,34896.8,29781
2011-07-03T09:00:00,0.215,0,6,20110703T09,2011,32807.7,27998.2
2011-07-03T10:00:00,0.192,0,6,20110703T10,2011,31580.8,26951.2
2011-07-03T11:00:00,0.192,0,6,20110703T11,2011,30623.6,26134.3
2011-07-03T12:00:00,0.185,0,6,20110703T12,2011,30145.2,25726.1
2011-07-03T13:00:00,0.173,0,6,20110703T13,2011,30271.3,25833.7
2011-07-03T14:00:00,0.164,0.019,6,20110703T14,2011,29805.2,25435.9
2011-07-03T15:00:00,0.153,0.135,6,20110703T15,2011,31252.1,26670.7
2011-07-03T16:00:00,0.153,0.293,6,20110703T16,2011,33488.9,28579.6
2011-07-03T17:00:00,0.156,0.435,6,20110703T17,2011,36376.1,31043.5
2011-07-03T18:00:00,0.166,0.548,6,20110703T18,2011,39068.2,33341
2011-07-03T19:00:00,0.178,0.611,6,20110703T19,2011,41767.7,35644.8
2011-07-03T20:00:00,0.192,0.64,6,20110703T20,2011,43947.1,37504.6
2011-07-03T21:00:00,0.206,0.634,6,20110703T21,2011,45910.7,39180.4
2011-07-03T22:00:00,0.187,0.596,6,20110703T22,2011,47521,40554.6
2011-07-03T23:00:00,0.19,0.511,6,20110703T23,2011,48708.4,41568
2011-07-04T00:00:00,0.19,0.387,6,20110704T00,2011,49201.5,41988.7
2011-07-04T01:00:00,0.189,0.231,6,20110704T01,2011,48784.9,41633.2
2011-07-04T02:00:00,0.202,0.064,6,20110704T02,2011,47634.7,40651.7
2011-07-04T03:00:00,0.215,0.014,6,20110704T03,2011,45867.9,39143.9
2011-07-04T04:00:00,0.221,0,6,20110704T04,2011,44874.6,38296.1
2011-07-04T05:00:00,0.208,0,6,20110704T05,2011,43474.3,37101.1
2011-07-04T06:00:00,0.199,0,6,20110704T06,2011,40496.6,34560
2011-07-04T07:00:00,0.187,0,6,20110704T07,2011,37178.9,31728.7
2011-07-04T08:00:00,0.179,0,6,20110704T08,2011,33986.3,29004
2011-07-04T09:00:00,0.172,0,6,20110704T09,2011,31886.6,27212.2
2011-07-04T10:00:00,0.142,0,6,20110704T10,2011,30962.6,26423.6
2011-07-04T11:00:00,0.146,0,6,20110704T11,2011,30144,25725
2011-07-04T12:00:00,0.149,0,6,20110704T12,2011,29973.9,25579.8
2011-07-04T13:00:00,0.144,0,6,20110704T13,2011,30089.7,25678.6
2011-07-04T14:00:00,0.137,0.018,6,20110704T14,2011,30221.4,25791.1
2011-07-04T15:00:00,0.129,0.128,6,20110704T15,2011,32357.6,27614.1
2011-07-04T16:00:00,0.128,0.274,6,20110704T16,2011,35071.3,29930
2011-07-04T17:00:00,0.13,0.412,6,20110704T17,2011,37959.1,32394.4
2011-07-04T18:00:00,0.135,0.522,6,20110704T18,2011,41193,35154.3
2011-07-04T19:00:00,0.141,0.606,6,20110704T19,2011,44129,37659.9
2011-07-04T20:00:00,0.145,0.624,6,20110704T20,2011,46461.7,39650.6
2011-07-04T21:00:00,0.148,0.622,6,20110704T21,2011,48337.4,41251.3
2011-07-04T22:00:00,0.148,0.574,6,20110704T22,2011,49673.4,42391.5
2011-07-04T23:00:00,0.151,0.49,6,20110704T23,2011,50369.1,42985.2
2011-07-05T00:00:00,0.158,0.367,6,20110705T00,2011,50585.6,43170
2011-07-05T01:00:00,0.163,0.225,6,20110705T01,2011,49785.7,42487.3
2011-07-05T02:00:00,0.167,0.064,6,20110705T02,2011,47937.8,40910.4
2011-07-05T03:00:00,0.164,0.013,6,20110705T03,2011,45790.8,39078.1
2011-07-05T04:00:00,0.154,0,6,20110705T04,2011,44424.1,37911.7
2011-07-05T05:00:00,0.143,0,6,20110705T05,2011,42753.2,36485.8
2011-07-05T06:00:00,0.133,0,6,20110705T06,2011,40738.6,34766.5
2011-07-05T07:00:00,0.126,0,6,20110705T07,2011,37612.1,32098.3
2011-07-05T08:00:00,0.119,0,6,20110705T08,2011,34689.2,29603.9
2011-07-05T09:00:00,0.11,0,6,20110705T09,2011,32700.9,27907
2011-07-05T10:00:00,0.086,0,6,20110705T10,2011,31321.4,26729.8
2011-07-05T11:00:00,0.079,0,6,20110705T11,2011,30747,26239.6
2011-07-05T12:00:00,0.074,0,6,20110705T12,2011,31073.3,26518.1
2011-07-05T13:00:00,0.072,0,6,20110705T13,2011,32472.1,27711.8
2011-07-05T14:00:00,0.067,0.018,6,20110705T14,2011,34553.1,29487.8
2011-07-05T15:00:00,0.056,0.131,6,20110705T15,2011,37769.8,32232.9
2011-07-05T16:00:00,0.049,0.286,6,20110705T16,2011,41347.8,35286.4
2011-07-05T17:00:00,0.046,0.431,6,20110705T17,2011,44854.5,38279
2011-07-05T18:00:00,0.046,0.539,6,20110705T18,2011,48162.5,41102.1
2011-07-05T19:00:00,0.049,0.579,6,20110705T19,2011,50985.4,43511.2
2011-07-05T20:00:00,0.053,0.609,6,20110705T20,2011,53256.3,45449.2
2011-07-05T21:00:00,0.059,0.603,6,20110705T21,2011,55322.3,47212.3
2011-07-05T22:00:00,0.066,0.539,6,20110705T22,2011,56724.1,48408.6
2011-07-05T23:00:00,0.07,0.468,6,20110705T23,2011,57748.1,49282.5
2011-07-06T00:00:00,0.076,0.356,6,20110706T00,2011,58186.9,49656.9
2011-07-06T01:00:00,0.084,0.217,6,20110706T01,2011,57348.6,48941.5
2011-07-06T02:00:00,0.087,0.067,6,20110706T02,2011,55617.2,47463.9
2011-07-06T03:00:00,0.094,0.013,6,20110706T03,2011,53340.9,45521.3
2011-07-06T04:00:00,0.101,0,6,20110706T04,2011,52269.7,44607.2
2011-07-06T05:00:00,0.103,0,6,20110706T05,2011,50029.1,42695.1
2011-07-06T06:00:00,0.091,0,6,20110706T06,2011,45231.7,38600.9
2011-07-06T07:00:00,0.087,0,6,20110706T07,2011,40464.7,34532.7
2011-07-06T08:00:00,0.084,0,6,20110706T08,2011,36909.3,31498.6
2011-07-06T09:00:00,0.071,0,6,20110706T09,2011,34865.9,29754.7
2011-07-06T10:00:00,0.069,0,6,20110706T10,2011,33396.8,28501
2011-07-06T11:00:00,0.056,0,6,20110706T11,2011,32706.6,27912
2011-07-06T12:00:00,0.052,0,6,20110706T12,2011,33176.8,28313.2
2011-07-06T13:00:00,0.048,0,6,20110706T13,2011,34283.1,29257.3
2011-07-06T14:00:00,0.043,0.017,6,20110706T14,2011,36385.7,31051.7
2011-07-06T15:00:00,0.04,0.127,6,20110706T15,2011,40025.4,34157.9
2011-07-06T16:00:00,0.04,0.281,6,20110706T16,2011,43527.7,37146.7
2011-07-06T17:00:00,0.044,0.422,6,20110706T17,2011,46849.2,39981.3
2011-07-06T18:00:00,0.048,0.534,6,20110706T18,2011,50157.4,42804.5
2011-07-06T19:00:00,0.054,0.595,6,20110706T19,2011,52828.2,45083.8
2011-07-06T20:00:00,0.064,0.616,6,20110706T20,2011,54870,46826.2
2011-07-06T21:00:00,0.077,0.597,6,20110706T21,2011,56830.5,48499.4
2011-07-06T22:00:00,0.073,0.546,6,20110706T22,2011,58003.7,49500.6
2011-07-06T23:00:00,0.078,0.457,6,20110706T23,2011,58635.2,50039.6
2011-07-07T00:00:00,0.095,0.348,6,20110707T00,2011,58525.7,49946.1
2011-07-07T01:00:00,0.128,0.211,6,20110707T01,2011,57506.4,49076.2
2011-07-07T02:00:00,0.132,0.065,6,20110707T02,2011,55426.5,47301.2
2011-07-07T03:00:00,0.133,0.014,6,20110707T03,2011,52972.7,45207.1
2011-07-07T04:00:00,0.131,0,6,20110707T04,2011,51727.4,44144.4
2011-07-07T05:00:00,0.12,0,6,20110707T05,2011,49537.7,42275.6
2011-07-07T06:00:00,0.11,0,6,20110707T06,2011,44813.7,38244.2
2011-07-07T07:00:00,0.104,0,6,20110707T07,2011,40140.7,34256.2
2011-07-07T08:00:00,0.104,0,6,20110707T08,2011,36822.2,31424.2
2011-07-07T09:00:00,0.103,0,6,20110707T09,2011,34702.3,29615.1
2011-07-07T10:00:00,0.092,0,6,20110707T10,2011,33031.2,28189
2011-07-07T11:00:00,0.086,0,6,20110707T11,2011,32302.7,27567.3
2011-07-07T12:00:00,0.084,0,6,20110707T12,2011,32545.2,27774.2
2011-07-07T13:00:00,0.089,0,6,20110707T13,2011,33863.2,28899
2011-07-07T14:00:00,0.078,0.017,6,20110707T14,2011,35917.4,30652
2011-07-07T15:00:00,0.066,0.128,6,20110707T15,2011,39171.3,33429
2011-07-07T16:00:00,0.068,0.282,6,20110707T16,2011,42319.6,36115.7
2011-07-07T17:00:00,0.082,0.429,6,20110707T17,2011,45549.2,38871.9
2011-07-07T18:00:00,0.107,0.543,6,20110707T18,2011,48684.8,41547.8
2011-07-07T19:00:00,0.138,0.592,6,20110707T19,2011,51235.1,43724.2
2011-07-07T20:00:00,0.177,0.627,6,20110707T20,2011,53117.7,45330.8
2011-07-07T21:00:00,0.211,0.624,6,20110707T21,2011,54939.2,46885.3
2011-07-07T22:00:00,0.191,0.563,6,20110707T22,2011,56337.1,48078.3
2011-07-07T23:00:00,0.228,0.479,6,20110707T23,2011,57177.8,48795.8
2011-07-08T00:00:00,0.262,0.356,6,20110708T00,2011,57345.7,48939.1
2011-07-08T01:00:00,0.301,0.22,6,20110708T01,2011,56353,48091.9
2011-07-08T02:00:00,0.299,0.066,6,20110708T02,2011,54386.3,46413.5
2011-07-08T03:00:00,0.285,0.013,6,20110708T03,2011,52228.6,44572.1
2011-07-08T04:00:00,0.28,0,6,20110708T04,2011,51020.4,43541
2011-07-08T05:00:00,0.258,0,6,20110708T05,2011,48952.3,41776.1
2011-07-08T06:00:00,0.239,0,6,20110708T06,2011,44541.2,38011.7
2011-07-08T07:00:00,0.222,0,6,20110708T07,2011,39977.3,34116.8
2011-07-08T08:00:00,0.209,0,6,20110708T08,2011,36760.3,31371.4
2011-07-08T09:00:00,0.193,0,6,20110708T09,2011,34525.4,29464.1
2011-07-08T10:00:00,0.142,0,6,20110708T10,2011,32988.7,28152.7
2011-07-08T11:00:00,0.142,0,6,20110708T11,2011,32229,27504.4
